replicate,rate_per_day,rate_per_30_days
6023,14.829596,444.887892
6024,13.944266,418.327995
6025,14.965407,448.962204
6026,13.132607,393.978219
6027,15.93786,478.13581
6028,14.002562,420.076874
6029,14.811659,444.349776
6030,14.888533,446.65599
6031,14.426009,432.780269
6032,13.732223,411.966688
6033,14.175529,425.265855
6034,14.988469,449.654068
6035,15.060218,451.806534
6036,15.068546,452.056374
6037,14.002562,420.076874
6038,14.10442,423.132607
6039,15.509289,465.278668
6040,16.420243,492.607303
6041,14.310058,429.30173
6042,14.931454,447.943626
6043,16.285714,488.571429
6044,14.70852,441.255605
6045,14.684817,440.544523
6046,13.955798,418.673927
6047,14.712364,441.370916
6048,14.497758,434.932735
6049,12.53107,375.932095
6050,14.136451,424.09353
6051,13.970532,419.115951
6052,14.44843,433.452915
6053,12.755926,382.677771
6054,14.290839,428.725176
6055,16.046124,481.383728
6056,14.40615,432.184497
6057,14.881486,446.444587
6058,15.30173,459.05189
6059,14.475977,434.279308
6060,13.524023,405.720692
6061,13.574632,407.238949
6062,15.039078,451.172325
6063,13.880205,416.40615
6064,14.264574,427.93722
6065,15.10378,453.113389
6066,14.502883,435.086483
6067,14.919283,447.578475
6068,14.355541,430.66624
6069,13.650865,409.525945
6070,14.095452,422.863549
6071,14.866111,445.983344
6072,14.511211,435.336323
6073,15.604741,468.142217
6074,15.252402,457.572069
6075,14.92697,447.809097
6076,15.660474,469.814222
6077,15.256887,457.706598
6078,15.689302,470.679052
6079,15.622678,468.680333
6080,15.058937,451.768097
6081,15.933376,478.001281
6082,13.686099,410.58296
6083,14.81294,444.388213
6084,14.600897,438.026906
6085,17.013453,510.403587
6086,13.606662,408.199872
6087,14.223575,426.707239
6088,14.429853,432.89558
6089,15.131326,453.939782
6090,14.982063,449.461883
6091,13.862268,415.868033
6092,13.828315,414.849455
6093,13.915439,417.463165
6094,13.243434,397.303011
6095,14.871236,446.137092
6096,13.800769,414.023062
6097,13.775144,413.254324
6098,13.30173,399.05189
6099,14.825112,444.753363
6100,13.773863,413.215887
6101,13.752082,412.56246
6102,14.478539,434.356182
6103,16.585522,497.565663
6104,14.920564,447.616912
6105,14.620115,438.603459
6106,13.987188,419.615631
6107,15.308776,459.263293
6108,14.127482,423.824471
6109,13.914798,417.443946
6110,13.648302,409.449071
6111,14.276105,428.283152
6112,15.191544,455.746316
6113,15.162076,454.862268
6114,13.873799,416.213965
6115,15.54196,466.258808
6116,15.01025,450.307495
6117,13.319667,399.590006
6118,15.203716,456.111467
6119,14.94747,448.424087
6120,14.446509,433.395259
6121,15.245996,457.379885
6122,14.98975,449.692505
6123,15.470852,464.125561
6124,14.27034,428.110186
6125,14.29212,428.763613
6126,13.686739,410.602178
6127,15.094811,452.844331
6128,15.992953,479.788597
6129,16.496477,494.894299
6130,14.17745,425.323511
6131,14.243434,427.303011
6132,14.190263,425.70788
6133,15.566944,467.008328
6134,14.157591,424.727739
6135,13.534914,406.047406
6136,15.737988,472.139654
6137,16.206278,486.188341
6138,14.278027,428.340807
6139,14.848815,445.464446
6140,16.839206,505.176169
6141,14.962204,448.866111
6142,15.408072,462.242152
6143,15.577835,467.335042
6144,14.283792,428.513773
6145,13.991672,419.75016
6146,14.075593,422.267777
6147,14.456118,433.683536
6148,15.662396,469.871877
6149,14.007047,420.211403
6150,14.251762,427.552851
6151,15.222293,456.668802
6152,14.450993,433.529789
6153,15.251121,457.533632
6154,15.393338,461.800128
6155,15.040359,451.210762
6156,13.82255,414.676489
6157,13.646381,409.391416
6158,14.0,420.0
6159,14.21909,426.57271
6160,15.128764,453.862908
6161,15.813581,474.407431
6162,15.717489,471.524664
6163,13.851377,415.54132
6164,13.964766,418.942985
6165,14.276746,428.30237
6166,13.72966,411.889814
6167,15.290839,458.725176
6168,15.849455,475.483664
6169,15.289558,458.686739
6170,15.463805,463.914158
6171,15.035234,451.057015
6172,14.852018,445.560538
6173,15.29212,458.763613
6174,14.149263,424.477899
6175,14.851377,445.54132
6176,15.128764,453.862908
6177,13.775144,413.254324
6178,14.501602,435.048046
6179,14.443946,433.318386
6180,14.689302,440.679052
6181,12.960282,388.808456
6182,14.280589,428.417681
6183,15.532992,465.98975
6184,13.573991,407.219731
6185,15.3959,461.877002
6186,14.122357,423.670724
6187,15.204997,456.149904
6188,16.342088,490.262652
6189,14.657271,439.718129
6190,14.975016,449.25048
6191,14.315183,429.455477
6192,15.775144,473.254324
6193,14.180653,425.419603
6194,15.590647,467.719411
6195,15.696348,470.890455
6196,15.0,450.0
6197,14.580397,437.411915
6198,15.230621,456.918642
6199,15.019218,450.576553
6200,14.569507,437.085202
6201,15.534914,466.047406
6202,15.481102,464.433056
6203,14.042281,421.268418
6204,16.837284,505.118514
6205,14.3754,431.262012
6206,15.47918,464.3754
6207,14.873799,446.213965
6208,15.559898,466.796925
6209,15.34337,460.301089
6210,14.242152,427.264574
6211,14.533632,436.008969
6212,15.02114,450.634209
6213,15.432415,462.972454
6214,12.160154,364.804612
6215,15.338885,460.16656
6216,13.598975,407.96925
6217,15.058937,451.768097
6218,14.807175,444.215247
6219,14.184497,425.534914
6220,14.941704,448.251121
6221,14.125561,423.766816
6222,14.860346,445.810378
6223,15.3754,461.262012
6224,14.871877,446.15631
6225,14.6246,438.737988
6226,15.546445,466.393338
6227,15.325432,459.762972
6228,14.114029,423.420884
6229,14.482383,434.471493
6230,13.579116,407.373479
6231,14.38501,431.550288
6232,14.738629,442.158873
6233,14.398463,431.953876
6234,13.321589,399.647662
6235,14.009609,420.288277
6236,14.912876,447.386291
6237,13.86483,415.944907
6238,15.009609,450.288277
6239,15.121717,453.651505
6240,15.200512,456.015375
6241,14.896861,446.90583
6242,14.128764,423.862908
6243,14.454837,433.645099
6244,15.132607,453.978219
6245,15.348495,460.454837
6246,13.400384,402.011531
6247,14.308136,429.244074
6248,14.534273,436.028187
6249,15.95836,478.750801
6250,14.559257,436.777707
6251,16.167201,485.016015
6252,14.440743,433.222293
6253,14.034593,421.037796
6254,14.672005,440.160154
6255,15.242793,457.283792
6256,14.646381,439.391416
6257,14.907111,447.213325
6258,14.07303,422.190903
6259,16.109545,483.286355
6260,16.132607,483.978219
6261,15.528507,465.855221
6262,15.477899,464.336963
6263,14.422806,432.684177
6264,14.112748,423.382447
6265,14.443306,433.299167
6266,14.033953,421.018578
6267,14.596413,437.892377
6268,14.537476,436.124279
6269,14.926329,447.789878
6270,15.577835,467.335042
6271,15.298527,458.955798
6272,14.060858,421.825753
6273,15.247277,457.418322
6274,14.96925,449.077514
6275,13.918642,417.559257
6276,14.259449,427.783472
6277,13.959641,418.789238
6278,15.141576,454.247277
6279,14.161435,424.843049
6280,16.727739,501.832159
6281,15.938501,478.155029
6282,15.046124,451.383728
6283,13.938501,418.155029
6284,15.85458,475.637412
6285,15.504164,465.12492
6286,15.224215,456.726457
6287,14.962844,448.88533
6288,14.327354,429.820628
6289,16.652146,499.564382
6290,14.731582,441.94747
6291,14.996156,449.884689
6292,14.308136,429.244074
6293,15.064061,451.921845
6294,14.033953,421.018578
6295,14.144138,424.324151
6296,14.988469,449.654068
6297,15.866752,476.002562
6298,14.757207,442.716208
6299,15.055734,451.672005
6300,14.943626,448.308776
6301,14.640615,439.21845
6302,13.453555,403.606662
6303,14.732864,441.985906
6304,14.326714,429.801409
6305,16.391416,491.742473
6306,14.599616,437.988469
6307,14.03075,420.922486
6308,14.228059,426.841768
6309,14.910314,447.309417
6310,13.826393,414.7918
6311,13.806534,414.196028
6312,15.720051,471.601537
6313,15.017297,450.518898
6314,14.331839,429.955157
6315,14.295324,428.859705
6316,15.032031,450.960922
6317,13.35426,400.627803
6318,14.374119,431.223575
6319,14.934657,448.039718
6320,14.788597,443.657912
6321,14.480461,434.413837
6322,13.814862,414.445868
6323,14.712364,441.370916
6324,14.615631,438.46893
6325,15.076233,452.286996
6326,13.502242,405.067265
6327,14.857143,445.714286
6328,14.65599,439.679693
6329,13.153748,394.612428
6330,14.70852,441.255605
6331,14.811659,444.349776
6332,13.878924,416.367713
6333,13.610506,408.315183
6334,15.498398,464.951954
6335,14.090327,422.709801
6336,15.379244,461.377322
6337,14.267777,428.033312
6338,14.393978,431.819347
6339,15.914798,477.443946
6340,15.149904,454.497117
6341,13.978219,419.346573
6342,12.850096,385.502883
6343,13.694427,410.832799
6344,13.50032,405.009609
6345,14.491992,434.759769
6346,15.019218,450.576553
6347,14.935939,448.078155
6348,15.31262,459.378603
6349,15.158232,454.746957
6350,16.143498,484.304933
6351,15.154388,454.631646
6352,13.329917,399.897502
6353,15.74952,472.485586
6354,13.696989,410.909673
6355,13.625881,408.776425
6356,14.494555,434.836643
6357,15.53107,465.932095
6358,15.060858,451.825753
6359,14.663037,439.891095
6360,15.598334,467.950032
6361,13.434337,403.030109
6362,13.68738,410.621397
6363,14.447149,433.414478
6364,14.436899,433.106983
6365,15.113389,453.401666
6366,15.50993,465.297886
6367,14.860346,445.810378
6368,14.368354,431.050609
6369,15.355541,460.66624
6370,13.608584,408.257527
6371,14.433696,433.01089
6372,13.933376,418.001281
6373,13.75016,412.504805
6374,14.862268,445.868033
6375,14.594491,437.834721
6376,14.464446,433.933376
6377,16.012812,480.384369
6378,14.921204,447.636131
6379,16.407431,492.222934
6380,16.030109,480.903267
6381,13.9795,419.38501
6382,14.964126,448.923767
6383,14.880846,446.425368
6384,13.538757,406.162716
6385,15.768097,473.042921
6386,16.194106,485.82319
6387,14.846252,445.387572
6388,14.952594,448.577835
6389,14.362588,430.877643
6390,14.306855,429.205637
6391,13.945548,418.366432
6392,14.042281,421.268418
6393,14.264574,427.93722
6394,13.652146,409.564382
6395,15.8123,474.368994
6396,14.024343,420.730301
6397,14.529148,435.874439
6398,15.552851,466.585522
6399,14.246637,427.399103
6400,14.966047,448.981422
6401,15.876361,476.290839
6402,15.751441,472.543242
6403,15.907111,477.213325
6404,14.413197,432.3959
6405,13.82319,414.695708
6406,13.620115,408.603459
6407,14.773863,443.215887
6408,15.254965,457.648943
6409,14.657912,439.737348
6410,13.918001,417.540038
6411,14.571429,437.142857
6412,15.49007,464.702114
6413,13.623959,408.71877
6414,15.274183,458.225496
6415,14.26009,427.802691
6416,13.775785,413.273543
6417,13.980782,419.423447
6418,15.235106,457.053171
6419,15.816143,474.484305
6420,15.049968,451.499039
6421,15.474055,464.221653
6422,15.130045,453.901345
6423,14.6041,438.122998
6424,13.600256,408.007687
6425,14.766176,442.985266
6426,12.853299,385.598975
6427,14.173607,425.2082
6428,15.373479,461.204356
6429,14.885971,446.579116
6430,15.497117,464.913517
6431,14.008328,420.24984
6432,15.602178,468.065343
6433,14.496477,434.894299
6434,15.05253,451.575913
6435,15.888533,476.65599
6436,14.001281,420.038437
6437,14.786675,443.600256
6438,15.327995,459.839846
6439,15.73927,472.178091
6440,13.488149,404.644459
6441,14.485586,434.567585
6442,13.595772,407.873158
6443,13.903267,417.098014
6444,13.907751,417.232543
6445,14.515054,435.451634
6446,13.280589,398.417681
6447,13.090967,392.72902
6448,14.089045,422.671365
6449,14.505445,435.163357
6450,14.714926,441.44779
6451,13.139013,394.170404
6452,15.190903,455.727098
6453,14.63549,439.064702
6454,13.727739,411.832159
6455,15.06278,451.883408
6456,13.961563,418.846893
6457,15.308136,459.244074
6458,13.768097,413.042921
6459,14.558616,436.758488
6460,15.174247,455.227418
6461,15.716208,471.486227
6462,15.529789,465.893658
6463,14.538117,436.143498
6464,13.919923,417.597694
6465,15.44843,463.452915
6466,15.064702,451.941063
6467,16.498398,494.951954
6468,14.368994,431.069827
6469,13.398463,401.953876
6470,14.977578,449.327354
6471,13.994234,419.827034
6472,13.941063,418.231903
6473,15.598334,467.950032
6474,16.699552,500.986547
6475,14.966688,449.000641
6476,14.668802,440.064061
6477,14.169122,425.073671
6478,15.012812,450.384369
6479,14.049327,421.479821
6480,14.170404,425.112108
6481,14.611147,438.334401
6482,14.238309,427.149263
6483,14.547085,436.412556
6484,14.964126,448.923767
6485,13.659833,409.795003
6486,16.067265,482.017937
6487,14.529148,435.874439
6488,15.936579,478.097373
6489,14.478539,434.356182
6490,14.359385,430.78155
6491,14.831518,444.945548
6492,14.985266,449.557976
6493,15.483664,464.50993
6494,13.300448,399.013453
6495,14.413837,432.415119
6496,15.034593,451.037796
6497,16.156951,484.70852
6498,14.304933,429.147982
6499,16.265855,487.975657
6500,14.446509,433.395259
6501,14.054452,421.633568
6502,14.327995,429.839846
6503,15.386291,461.588725
6504,13.701473,411.044202
6505,15.117233,453.516976
6506,14.98975,449.692505
6507,14.130045,423.901345
6508,13.952594,418.577835
6509,14.965407,448.962204
6510,15.173607,455.2082
6511,14.908392,447.251762
6512,15.619475,468.584241
6513,14.931454,447.943626
6514,15.898142,476.944266
6515,15.388213,461.646381
6516,14.46829,434.048687
6517,14.69827,440.94811
6518,13.388213,401.646381
6519,14.092249,422.767457
6520,13.904548,417.136451
6521,16.473414,494.202434
6522,13.622037,408.661115
6523,14.790519,443.715567
6524,15.060858,451.825753
6525,15.440743,463.222293
6526,13.7713,413.139013
6527,14.028828,420.86483
6528,14.680974,440.429212
6529,16.494555,494.836643
6530,13.818065,414.54196
6531,15.429853,462.89558
6532,14.077514,422.325432
6533,15.012812,450.384369
6534,14.597053,437.911595
6535,14.263933,427.918001
6536,16.934657,508.039718
6537,14.430493,432.914798
6538,14.525304,435.759129
6539,14.650865,439.525945
6540,14.523382,435.701473
6541,16.199872,485.996156
6542,14.457399,433.721973
6543,15.055734,451.672005
6544,13.370916,401.127482
6545,14.971172,449.13517
6546,15.664958,469.948751
6547,14.821909,444.657271
6548,14.262652,427.879564
6549,13.657271,409.718129
6550,15.023703,450.711083
6551,14.225496,426.764894
6552,15.228059,456.841768
6553,14.845612,445.368354
6554,14.429853,432.89558
6555,15.702755,471.082639
6556,14.191544,425.746316
6557,14.556054,436.681614
6558,15.262652,457.879564
6559,14.628443,438.853299
6560,15.530429,465.912876
6561,15.147982,454.439462
6562,14.044202,421.326073
6563,14.2082,426.245996
6564,14.714286,441.428571
6565,15.426009,462.780269
6566,14.633568,439.007047
6567,15.279949,458.398463
6568,14.144138,424.324151
6569,15.645099,469.352979
6570,13.491352,404.740551
6571,14.352979,430.589366
6572,15.123639,453.709161
6573,13.402306,402.069186
6574,13.998719,419.961563
6575,14.09353,422.805894
6576,13.932095,417.962844
6577,15.977578,479.327354
6578,15.08328,452.498398
6579,13.502242,405.067265
6580,13.607944,408.238309
6581,14.43754,433.126201
6582,15.158232,454.746957
6583,13.942985,418.289558
6584,14.049968,421.499039
6585,15.401666,462.049968
6586,13.034593,391.037796
6587,14.34337,430.301089
6588,13.225496,396.764894
6589,13.777707,413.331198
6590,15.03075,450.922486
6591,15.474696,464.240871
6592,15.942345,478.27034
6593,15.27098,458.129404
6594,12.927611,387.828315
6595,14.563741,436.912236
6596,14.960922,448.827675
6597,14.308136,429.244074
6598,13.099936,392.998078
6599,14.069186,422.075593
6600,14.23959,427.1877
6601,14.921845,447.655349
6602,13.795003,413.850096
6603,14.497117,434.913517
6604,13.761051,412.831518
6605,15.772582,473.17745
6606,15.10378,453.113389
6607,14.442665,433.279949
6608,15.491992,464.759769
6609,14.861627,445.848815
6610,14.587444,437.623318
6611,14.638693,439.160794
6612,15.382447,461.473414
6613,15.132607,453.978219
6614,15.57271,467.181294
6615,15.599616,467.988469
6616,14.483664,434.50993
6617,15.110186,453.305573
6618,14.429212,432.876361
6619,14.991672,449.75016
6620,14.441384,433.241512
6621,15.71877,471.563101
6622,13.634209,409.026265
6623,13.581678,407.450352
6624,14.834721,445.04164
6625,15.628443,468.853299
6626,14.026265,420.787956
6627,16.139654,484.189622
6628,14.675849,440.275464
6629,14.445227,433.356823
